ID,Name,EnglishName,Abbreviation,DirectorateID,Directorate,OracleCode,OracleAreaCode,BedCapacity,TemporaryBeds,DeliveryUnit,CityID,City,TypeID,Type,CategoryID,Category,GroupID,Group,InititalBedCapacity,OverallBedCapacity,OpeningYear,NewTransferYear,Operation,Classification,BuildingStatus,LastUpdated,PhotoExtenstion,Phone,Fax,HospitalManagerUserName,Email,WebSite,Long,Lat,Longitude,Latitude,Icon,ImageUrl,WorkingHours
4019,الصفا 3,الصفا 3,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4020,العزيزية 2 ,العزيزية 2 ,aaz2,1,,99,99,,,,5,جدة,8,,,,,,,,,,,,,2020-02-18T08:57:31.187,,,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4021,الكندرة,الكندرة,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4022,الماجد,Al-Majed,PHC,1,,99,99,,,,5,جدة,8,,,,,,,,,,,,,2019-06-30T07:57:50.42,,,,,,,,,39.1942982,21.7642181,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4023,المحاميد ,المحاميد ,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4024,المحمدية,المحمدية,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4025,المراج ( بني ھلال ),Al-Maraj,,1,,-99,-99,,,,135,الليث,8,,,,,,,,,,,,,2019-06-30T08:22:48.293,,NULL,,,,,,,40.6931,20.28953,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4026,المطار القديم 2,المطار القديم 2,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4027,المنتزهات 2,المنتزهات 2,,1,,-99,-99,,,,5,جدة,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4028,بيرين*,بيرين*,,1,,-99,-99,,,,135,الليث,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,40.45155,20.71609,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4029,ذي رهجان,The Rahjan,,1,,-99,-99,,,,89,أضم,8,,,,,,,,,,,,,2019-06-30T08:09:51.913,,NULL,,,,,,,41.08235478,20.29728447,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4030,سلم الزواهر,slm alzoahr,slm,1,,99,99,,,,5,جدة,8,,,,,,,,2016,,,,,2020-02-18T08:53:57.74,,,,,Slam-zwaher1438@hotmail.com,,,,40.73897644,19.82367989,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4033,مرخة,مرخة,,1,,-99,-99,,,,169,رابغ,8,,,,,,,,,,,,,2017-04-19T15:38:04.727,,NULL,,,,,,,39.740167,23.047216,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4034,نويبع,نويبع,,1,,-99,-99,,,,169,رابغ,8,,,,,,,,,,,,,2019-06-11T08:46:27.443,,NULL,,,,,,,39.271721,22.88855,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4150,الشراع,Ashirae,PHC,1,,99,99,,,,5,جدة,8,,,,,,,,,,,,,2020-05-08T17:51:28.933,,,,,,,,,39.089243,21.769146,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4151,الوفاء,Alwafa,PHC,1,,99,99,,,,5,جدة,8,,,,,,,,,,,,,2019-06-30T08:02:31.527,,,,,,,,,39.2337834,21.8605055,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4152,النهضه,Al-Nahdah,PHC,1,,99,99,,,,5,جدة,8,,,,,,,,,,,,,2019-07-09T08:53:08.247,,,,,,,,,39.124543,21.6114222,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4171,مستشفى الدكتور سمير عباس,DR.Samir Abbas Hospital,SAH,1,,,,102,,,5,جدة,3,,,,1,,,102,2017,1438,,,1,,,012687777,6187777,,info@dsah.sa,,,,39.12438229,21.55395468,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
4172,مستشفى الولادة والأطفال التخصصي بالشمال,Hospital of Childbirth and Specialized Children,CSH,1,,,,400,,,5,جدة,1,,,,1,,,,,,,,,2024-11-03T11:16:11.383,,0126652600,,,,,,,39.09825757,21.76626281,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/hospital.png,,
4199,المستشفى السعودي الالماني - جدة,Saudi German Hospital,SGHJ,1,,,,220,,,5,جدة,3,,,,,,,,,,,,,,,2606000,6835874,,ceo1.jed@sghgroup.net,,,,39.13314238,21.59735505,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
4203,مركز الملك فيصل لأمراض القلب بمدينة الملك عبدالعزيز الطبية بجدة ,King Faisal Center for Cardiology ,KFCC,1,,,,,,,5,جدة,6,,,,,,,,,,,,,,,2266666,2266200,,CCNI@ngha.med.sa,,,,39.36393038,21.42662201,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/MHospital.png,,
4225,مركز السكر بمستشفى الملك عبد العزيز التخصصي - جدة,Diabetes Center in King Abdulaziz Hospital,DCAHJ,1,,,,,,,5,جدة,14,,,,,,,,,,,,,2018-10-18T16:11:22.08,,126368392,,,,,,,39.206708,21.444233,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4239,مركز التأهيل الطبي بمستشفى الملك عبدالعزيز بجدة,Directorate of health care in in Jeddah,DHCJ,1,,,,,,,5,جدة,14,,,,,,,,,,,,,2018-10-18T16:11:22.08,,126375555,,,,,,,39.2057897,21.444248,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4262,مركز طب الأسنان التخصصي بمستشفى الثغر,Specialized dental center at Thager Hospital,SDCTH,1,,,,,,,5,جدة,14,,,,,,,,,,,,,,,126202333,,,,,,,39.302161,21.43985,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4271,مركز طب الأسنان التخصصي بمستشفى الملك فهد,Specialized dental center at King Fahad Hospital,SDCFH,1,,,,,,,5,جدة,14,,,,,,,,,,,,,2018-11-07T11:00:23.103,,126606111,,,,,,,39.160966,21.630674,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4450,بيرين,berrin,PHCb,1,,,,,,,5,جدة,8,,,,,,,,,,,,,2019-06-30T08:22:10.987,,,,,,,,,40.4516196,20.7160638,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4508,الجحفة,alJafeh,PHC,1,,,,,,,5,جدة,8,,,,,,,,,,,,,2020-12-09T08:03:38.443,,,,,,,,,39.14747926,22.70384154,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4545,مستشفى إن إم سي للرعاية الصحية ,NMC Hospital,NMCH,1,,,,150,,,5,جدة,3,,,,,,50,,2017,,,,,2020-09-28T14:19:46.22,,0126180600,,,info@msccc-sa.com,,,,39.18306705,21.4956155,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
4561,مركز الطب الشرعي والوفيات بصحة جده,Center of Forensic Medicine and Deaths in Jeddah,CFMDJ,1,,,,,,,5,جدة,14,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4562,مراكز المراقبة الصحية بمطار الملك عبدالعزيز,Health Monitoring Centers at King Abdulaziz Airport,HMCKAA,1,,,,,,,5,جدة,14,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4587,مجمع عيادتي الطبي,myclinic,MCC,1,,,,,,,5,جدة,15,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/GMCenter.png,,
4642,مركز ديافرم مستشفى الأمير عبد المجيد ,Diaverum Center at Prince Abdulmajeed Hospital PHC Center,Dvm,1,,,,94,,,5,جدة,16,,,,,,,,2014,,,,,,,0504515576,,,,,,,39.165555,21.544674,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4643,مركز دافيتا مستشفى الملك عبد العزيز جدة,DaVita Center at King Abdulaziz Hospital Jeddah,Dva,1,,,,52,,,5,جدة,16,,,,,,,,2014,,,,,,,0557700484,,,,,,,39.207511,21.443223,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4644,مركز دافيتا مستشفى شرق جدة,DaVita Center at East Jeddah Hospital,Dva,1,,,,60,,,5,جدة,16,,,,,,,,2015,,,,,,,0553037571,,,,,,,39.251521,21.51062,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4645,مركز ديافرم شمال جدة,Diaverum Center North Jeddah ,Dvm,1,,,,30,,,5,جدة,16,,,,,,,,2015,,,,,,,0567708798,,,,,,,39.151838,21.618105,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
4668,مركز صحي الفضيلة,ALFADILAH- PHC,PHC,1,,,,,,,5,جدة,8,,,,,,,,,,,,,2019-06-30T07:48:55.41,,,,,,,,,39.2639166,21.323356,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4670,مركز صحي المجيرمة,Almgairmah-PHC,PHC,1,,,,,,,135,الليث,8,,,,,,,,1440,,,,,2019-06-11T08:39:16.433,,,,,,,,,39.727669,20.476823,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4671,مركز صحي منسا بجالة,Mansa Bgalah- PCH,PHC,1,,,,,,,135,الليث,8,,,,,,,,,1440,,,,,,,,,,,,,40.597994,20.419461,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4672,مركز صحي حفار,Hafar - PHC,PHC,1,,,,,,,135,الليث,8,,,,,,,,1440,,,,,2019-06-30T08:17:39.063,,,,,,,,,40.859862,19.72008,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4962,مركز القلب بمستشفى الملك فهد للقوات المسلحة ,Cardiac Center King Fahd Armed Forces Hospital,CCKFAFH,1,,,,,,,5,جدة,6,,,,,,,63,,,,,,,,0122328854,,,kfalshaibi@gmail.com,,,,39.12944231,21.54213283,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/MHospital.png,,
4998,مركز المراقبة الصحية بصالات الحج ,Health Surveillance Center in hajj hall,phc,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,,,,,,,,39.141305,21.701782,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
4999,مركز المراقبة الصحية بصالة الشمالية,Health Surveillance Center in north hall,phc,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,,,,,,,,39.143411,21.687486,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5000,مركز المراقبة الصحية بصالة 1 ,Health Surveillance Center in hall 1,phc,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,,,,,,,,39.172756,21.661419,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5001,مركز المراقبة الصحية بالمطار الجديد,Health Surveillance Center in new airport,phc,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,,,,,,,,39.173261,21.662116,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5021,مركز الأمير عبدالمجيد لأمراض الكلى بمستشفى الملك فهد العام ,Prince Abdulmajeed Center for kidney disease,PAMC,1,,,,,,,5,جدة,14,,,,,,,42,,,,,,,,6606111,2300,,,,,,39.165524,21.544934,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
5049,مجمع الخطوط السعودية الطبي العام ,Saudia Medical Services Company,SMSC,1,,,,,,,5,جدة,9,,,,,,,,,,,,,,,126862180,,,,,,,39.12693312,21.55568138,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5053,فرع الشبكة الشاملة للرعاية الطبية ,General network of healthcare providers GNP2 , GNP2,1,,,,50,,,5,جدة,3,,,,,,,50,,,,,,,,920019666,,,,,,,39.19440345,21.52691862,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5080,مركز المراقبة الصحية بميناء جدة الإسلامي,Healthe Serveillance Centere at Jeddah Islamic Port,hscj,1,,,,,,,5,جدة,14,,,,,,,6,,,,,,,,126476131,,,,,,,39.17207032,21.47115617,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
5087,مجمع واحة الشفاء الطبي - 3,Wahat Al Shifa Medical Complex - 3,WSHMC,1,,,,,,,5,جدة,15,,,,,,,,,,,,,,,1265629932,,,,,,,39.2189209,21.424467,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/GMCenter.png,,
5092,مركز الرعاية الصحية المنزلية,Home Health Care Center,HHCC,1,,,,,,,5,جدة,14,,,,,,,,,,,,,,,0122327596,,,,,,,39.24134318,21.50824481,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
5111,الهيئة الطبية العامة بجدة,General Medical Authority in Jeddah,GMAJ,1,,,,,,,758,آل طارق,1,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/hospital.png,,
5135,مركز الرعاية الصحية الأولية طيبة الجنوبية,Southern Tiba Health center,STHc,1,,,,,,,3,مكة المكرمة,8,,,,,,,,,,,,,,,0558774538,,,JED-PHCC-TAIBAH@MOH.GOV.SA,,,,39.29794965,21.38596894,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5138,فرع شركة مستشفى جدة الاهلي, Branch of jeddah national hospital, Bjnh,1,,,,,,,5,جدة,3,,,,,,,30,2021,,,,,,,0548222884,,,Admin.jnh2@jnhsa.com,,,,39.19844085,21.45772379,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5173,العيادة المتنقلة الصغيرة بجدة (1),Small MOBILE CLINIC Jeddah (1) ,SJeddah (1) ,1,,,,,,,169,رابغ,8,,,,,,,,,,,,,,,0124232644,,,,,,,39.03388252,22.77408899,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5174,العيادة المتنقلة الصغيرة بجدة (2),Small MOBILE CLINIC Jeddah (2) ,SJeddah (2) ,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,177426085,,,,,,,40.8793945,20.44847485,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5202,العيادة المتنقلة الكبيرة بجدة (1),lARGE MOBILE CLINIC Jeddah (1) ,MOBILE CLINIC Jeddah (1) ,1,,,,,,,135,الليث,8,,,,,,,,,,,,,,,177421915,,,,,,,40.27485857,20.14671198,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5208,مركز صحي الصالحية,ALSALHIYAH PHC,SAL PHC,1,,,,,,,5,جدة,8,,,,,,,,2022,,,,,2022-06-15T05:29:09.403,,507387569,,,mhalrshdi@moh.gov.sa,,,,39.23090272,21.76782662,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5209,مركز صحي الصواري,ALSAWARI PHCC,ALSAWARI PHCC,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,12285060,,,,,,,39.11225366,21.80134169,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5210,مركز صحي الفردوس,ALFIRDAWS PHCC,ALFIRDAWS PHCC,1,,,,,,,5,جدة,8,,,,,,,,,,,,,,,12285060,,,,,,,39.11363582,21.7828512,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5211,مركز صحي الواحة,Alwahah PHC,phc,1,,,,,,,5,جدة,8,,,,,,,,2022,2022,,,,,,,,,,,,,39.249047,21.562978,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5212,مركز صحي الاجاويد ,alajawid,phc,1,,,,4,,,5,جدة,8,,,,,,,,,,,,,2022-07-24T06:06:22.903,,,,,,,,,39.296458,21.4131984,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/Mcenter.png,,
5218,المستشفى السعودي الألماني فرع شركة الشرق الأوسط للرعاية الصحية,Saudi German Hospital – MEACHO Branch ,HMB,1,,,,23,,,5,جدة,3,,,,,,20,,2022,,,,,,,920007997,,,oskayal@sghgroup.net,,,,39.26312,21.48712,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5222,مختبرات تبيانا,Tibyana Labs ,tll,1,,,,,,,5,جدة,12,,,,,,,,,,,,,2022-09-04T10:01:57.747,,920005756,,,info@tibyana.com,,,,39.1731496,21.5272166,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PLab.png,,
5242,مختبر الدقة العالية للتحاليل الطبية فرع جدة,High Quality laboratory,hql,1,,,,,,,5,جدة,12,,,,,,,,,,,,,,,920014099,,,info@hqsaudilab.com,,,,39.15069729,21.55822319,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PLab.png,,
5249,مختبرات العرب الطبية,Al Arab Medical Labs,arab,1,,,,,,,5,جدة,12,,,,,,,,,,,,,,,0504223454,,,m.albalbisi@alarablabs.com,,,,39.1440631,21.5823275,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PLab.png,,
5262,مجمع حسين علي محسن السقاف لطب العيون وجراحة اليوم الواحد,Alsaggaf Eye Center And Day Surgery,Alsaggaf Eye Center ,1,,,,,,,5,جدة,16,,,,,,,,,,,,,2023-05-04T06:38:13.277,,920008969,,,,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
5293,مستشفى أندلسية,Andalusia Hospital,AH,1,,,,54,,,5,جدة,3,,,,,,,54,,,,,,,,122166600,,,haialjamea@andalusiagroup.net,,,,-1.0,-1.0,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5315,مستشفى السلامة,Alsalamah Hospital,Almurjan company Hospital,1,,,,,,,5,جدة,3,,,,,,,100,,,,,,2024-03-06T06:59:00.76,,8002444499,,,,,,,39.11485224,21.62271244,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5334,مجمع صفوة السعودية الطبي,SAUDI SAFWA POLYCLINIC,SAUDI ,1,,,,,,,5,جدة,15,,,,,,,,,,,,,,,533889918,,,HR@SAUDI-SAFWA.COM,,,,39.19146584,21.51646784,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/GMCenter.png,,
5352,مركز صحي سجن النساء بإصلاحية جدة,Women's prison health center in Jeddah,Women's prison health center in Jeddah,1,,,,,,,5,جدة,9,,,,,,,,,,,,,,,122313774,,,,,,,39.20665768,21.98059321,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5353,مركز صحي بسجن جدة العام (الشميسي),Jeddah General Prison Health Center (Al-Shumaisi),Jeddah General Prison Health Center (Al-Shumaisi),1,,,,,,,5,جدة,9,,,,,,,,,,,,,,,556595966,,,,,,,39.5675742,21.34167396,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5356,مختبر دار الطب للتحاليل الطبية,Medicine House Laboratory,Med,1,,,,,,,5,جدة,12,,,,,,,,,,,,,,,0122610873,,,a.salam@mhlaboratory.com,,,,39.15643238,21.56001013,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PLab.png,,
5385,شركة مستشفى غرب جدة,West Jeddah Hospital Company,West Jeddah Hospital Company,1,,,,,,,5,جدة,3,,,,,,,,,,,,,,,127444444,,,,,,,39.2156892,21.50919409,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5389,العيادة الطبية آر سي 2 - جدة,RC2 CLINIC ,Royal Clinics in jeddah,1,,,,,,,5,جدة,9,,,,,,,,,,,,,2025-05-04T17:17:35.77,,0122328888,,,,,,,39.1293664,21.5422355,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5391,مجمع الدكتور سعيد الطبي,Dr. Saeed Medical Complex,saeed,1,,,,,,,5,جدة,15,,,,,,,,,,,,,2024-06-10T14:26:06.243,,122522999,,,,,,,39.22574749,21.51352188,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/GMCenter.png,,
5415,مختبرات الخلايا الطبية,Medical Cells Labs,arc,1,,,,,,,5,جدة,12,,,,,,,,,,,,,,,920013094,,,s.alghuraybi@mclab.sa,,,,39.19744158,21.58488538,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PLab.png,,
5444,مركز التأهيل الشامل للإناث بجدة,Comprehansive Rehabilitation Center- Female section,Comprehansive Rehabilitation Center- Female section,1,,,,,,,5,جدة,9,,,,,,,147,,,,,,2024-08-20T23:41:51.607,,126812241,,,,,,,39.24006818,21.48242384,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5445,مركز التأهيل الشامل للذكور بجده,COMPREHENSIVE REHABITATION CENTER FOR MALES IN JEDDAH,COMPREHENSIVE REHABITATION CENTER FOR MALES IN JEDDAH,1,,,,,,,5,جدة,9,,,,,,,281,,,,,,,,126812263,,,,,,,39.23482702,21.48290256,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5454,مركز جدة الطبي التابع لادارة الخدمات الطبية,Jeddah Medical Center,Jeddah Medical Center,1,,,,,,,5,جدة,9,,,,,,,,,,,,,,,0118166699,,,med.hr@csmail.edu.sa,,,,39.16183116,21.55768597,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5466,مركز مسار للتأهيل ,Masar center,Masar center,1,,,,,,,5,جدة,16,,,,,,,20,,,,,,,,920002300,,,info@masar.med.sa,,,,39.10459579,21.71360741,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
5486,مستشفى كينغز كوليدج لندن,Kings College Hospital London,Kings College Hospital London,1,,,,,,,5,جدة,3,,,,,,,150,,,,,,,,562118890,,,,,,,39.12605443,21.58091645,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5490,شركة حلول جدة للرعاية الطبية,Jeddah Healthcare Solution ,Jeddah Healthcare Solution ,1,,,,,,,5,جدة,3,,,,,,,150,,,,,,,,92006668,,,compliance.kchj@kch-hospitals.com,,,,39.12588236,21.58073293,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/PHospital.png,,
5514,مركز مجابهة الكوارث بجدة,DISASTER MANAGEMENT CENTER,DISASTER MANAGEMENT CENTER,1,,,,,,,5,جدة,14,,,,,,,,,,,,,,,126377661,,,FMSC-JEDDAH@MOH.GOV.SA,,,,39.20738742,21.44130644,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/SPCenter.png,,
0,مديرية الشؤون الصحية بمحافظة جدة,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,39.197983,21.525821,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية بمنطقة مكة المكرمة,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,39.850656,21.388653,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,مديرية الشؤون الصحية بمحافظة الطائف,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,40.3925663,21.2765913,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,مديرية الشؤون الصحية بمحافظة الإحساء ,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,49.5617747,25.3593324,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,مديرية الشؤون الصحية بمحافظة حفر الباطن,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,45.9684093,28.3628077,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية بمنطقة تبوك,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,36.5485579,28.3970821,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,مديرية الشؤون الصحية بمحافظة القريات,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,37.3589873,31.3315462,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية في الحدود الشمالية,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,41.0061908,30.974445,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية في الجوف,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,40.1903674,29.9478448,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية في المدينة المنورة,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,39.5556736,24.491425,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية بمنطقة الرياض,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,966-11-4919196,,,,http://riyadhhealth.moh.gov.sa,,,46.762693,24.70015,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية بالمنطقة الشرقية,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,50.0818354,26.4122206,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية بالقصيم,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,43.9726248,26.3498467,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
0,المديرية العامة للشؤون الصحية في حائل,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,41.709431,27.4507569,https://eservices.moh.gov.sa/hospitals/assets/Styles/assets/global/img/directorate.png,,
